filename,question_number,topic,confidence,syllabus,session_code,session_name,year,paper_number,paper_type,variant,question_text,marks
0607_s19_qp_42.json,1(d)(i),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,2,The first book Maria buys has an original price of $6. Calculate how much Maria pays for this book.,2
0607_s19_qp_42.json,1(d)(ii),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,2,Maria pays $3.69 for her second book. Calculate the original price of this book.,3
0607_s19_qp_42.json,2(a),functions,high,607,s,May/Jun,2019,4,calculator,2,"On the diagram, sketch the graph of y = log((x + 1) / x) for 0 < x <= 5.",2
0607_s19_qp_42.json,2(b),functions,high,607,s,May/Jun,2019,4,calculator,2,Write down the equations of the asymptotes to the graph of y = log((x + 1) / x).,2
0607_s19_qp_42.json,2(c),logarithms,high,607,s,May/Jun,2019,4,calculator,2,Solve the equation log((x + 1) / x) = 0.5.,1
0607_s19_qp_42.json,2(d),functions,high,607,s,May/Jun,2019,4,calculator,2,"On the same diagram, sketch the graph of y = x / 2 for 0 < x <= 5.",1
0607_s19_qp_42.json,2(e),functions,high,607,s,May/Jun,2019,4,calculator,2,Solve the equation log((x + 1) / x) = x / 2.,1
0607_s19_qp_42.json,2(f),inequalities,high,607,s,May/Jun,2019,4,calculator,2,"On your diagram, shade the region where y <= 0.5, y >= x / 2 and y >= log((x + 1) / x).",1
0607_s19_qp_42.json,3(a),probability,high,607,s,May/Jun,2019,4,calculator,2,Complete the tree diagram.,3
0607_s19_qp_42.json,3(b)(i),probability,high,607,s,May/Jun,2019,4,calculator,2,"Find the probability that, on any day, Jono is late.",3
0607_s19_qp_42.json,3(b)(ii),probability,high,607,s,May/Jun,2019,4,calculator,2,Jono attends school on 200 days. Find the expected number of days that Jono is late.,1
0607_s19_qp_42.json,4(a),mensuration,high,607,s,May/Jun,2019,4,calculator,2,The length of the cylinder is l cm. Find the value of l.,3
0607_s19_qp_42.json,4(b),mensuration,high,607,s,May/Jun,2019,4,calculator,2,The solid is made of steel. 1 cm^3 of steel has a mass of 7.8 g. Calculate the mass of the solid. Give your answer in kilograms.,2
0607_s19_qp_42.json,4(c),mensuration,high,607,s,May/Jun,2019,4,calculator,2,The solid is melted down and made into 20 cubes each of side length 2.8 cm. Calculate the volume of steel not used for the cubes as a percentage of the 144pi cm^3.,3
0607_s19_qp_42.json,4(d),similarity,high,607,s,May/Jun,2019,4,calculator,2,A solid that is mathematically similar to the original solid has a volume of 18pi cm^3. Find the radius of the new cylinder.,3
0607_s19_qp_42.json,5(a),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,2,Karl invests $200 at a rate of 1.5% per year simple interest. Calculate the value of Karl’s investment at the end of 8 years.,3
0607_s19_qp_42.json,5(b),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,2,Lena invests $200 at a rate of 1.4% per year compound interest. Calculate the value of Lena’s investment at the end of 8 years.,3
0607_s19_qp_42.json,5(c),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,2,The rates of interest remain the same as in part (a) and part (b). Find how many more complete years it will take for the value of Lena’s investment to be greater than the value of Karl’s investment.,2
0607_s19_qp_42.json,6(a),transformations,high,607,s,May/Jun,2019,4,calculator,2,Reflect shape P in the y-axis.,1
0607_s19_qp_42.json,6(b),transformations,high,607,s,May/Jun,2019,4,calculator,2,Translate shape P by the vector (6 / -3).,2
0607_s19_qp_42.json,6(c),transformations,high,607,s,May/Jun,2019,4,calculator,2,Describe fully the single transformation that maps shape P onto shape Q.,3
0607_s19_qp_42.json,6(d),transformations,high,607,s,May/Jun,2019,4,calculator,2,Stretch shape P with stretch factor 2 and the x-axis invariant.,2
0607_s19_qp_42.json,7(a),functions,high,607,s,May/Jun,2019,4,calculator,2,Find the height of the stone after 1 second.,1
0607_s19_qp_42.json,7(b)(i),functions,high,607,s,May/Jun,2019,4,calculator,2,"On the diagram, sketch the graph of h = 20t - 4.9t^2 for 0 <= t <= 4.5.",2
0607_s19_qp_42.json,7(b)(ii),functions,high,607,s,May/Jun,2019,4,calculator,2,Complete the statement. The maximum height reached by the stone is ... m when t = ... s.,2
0607_s19_qp_42.json,7(b)(iii),solving quadratic equations,high,607,s,May/Jun,2019,4,calculator,2,Find the length of time the stone is in the air before it hits the ground.,1
0607_s19_qp_42.json,7(b)(iv),solving quadratic equations,high,607,s,May/Jun,2019,4,calculator,2,Find the length of time the stone is more than 18 m above ground level.,3
0607_s19_qp_42.json,8(a),sequences,high,607,s,May/Jun,2019,4,calculator,2,"Find the nth term of the sequence: 7, 14, 21, 28, ...",1
0607_s19_qp_42.json,8(b),sequences,high,607,s,May/Jun,2019,4,calculator,2,"Find the nth term of the sequence: 10, 7, 4, 1, ...",2
0607_s19_qp_42.json,8(c),sequences,high,607,s,May/Jun,2019,4,calculator,2,"Find the nth term of the sequence: 8, 16, 32, 64, ...",2
0607_s19_qp_42.json,8(d),sequences,high,607,s,May/Jun,2019,4,calculator,2,"Find the nth term of the sequence: 2, 6, 12, 20, ...",2
0607_s19_qp_42.json,9(a),statistics,high,607,s,May/Jun,2019,4,calculator,2,Write down the time interval that contains the median.,1
0607_s19_qp_42.json,9(b),statistics,high,607,s,May/Jun,2019,4,calculator,2,Calculate an estimate of the mean.,2
0607_s19_qp_42.json,9(c),statistics,high,607,s,May/Jun,2019,4,calculator,2,Complete the histogram to show the information in the table.,4
0607_s19_qp_42.json,9(d)(i),statistics,high,607,s,May/Jun,2019,4,calculator,2,One of the 240 students is chosen at random. Find the probability that this student took more than 55 minutes to complete the run.,1
0607_s19_qp_42.json,9(d)(ii),probability,high,607,s,May/Jun,2019,4,calculator,2,Two students are chosen at random from the 240 students. Calculate the probability that they both took more than 50 minutes.,2
0607_s19_qp_42.json,9(d)(iii),probability,high,607,s,May/Jun,2019,4,calculator,2,Two students are chosen at random from the 240 students. Complete the statement. The probability that they both had times in the interval ... < t <= ... is 161/1912.,2
0607_s19_qp_42.json,10(a),simultaneous equations,high,607,s,May/Jun,2019,4,calculator,2,Amy buys 3 pencils and 1 ruler and pays 67 cents. Ben buys 2 pencils and 3 rulers and pays 96 cents. Find the cost of 1 pencil and the cost of 1 ruler. You must show all your working.,5
0607_s19_qp_42.json,10(b)(i),expanding and factorising,high,607,s,May/Jun,2019,4,calculator,2,The area of the triangle is the same as the area of the rectangle. Show that 3x^2 - 10x - 48 = 0.,4
0607_s19_qp_42.json,10(b)(ii),expanding and factorising,high,607,s,May/Jun,2019,4,calculator,2,Factorise 3x^2 - 10x - 48.,2
0607_s19_qp_42.json,10(b)(iii),solving quadratic equations,high,607,s,May/Jun,2019,4,calculator,2,Find the area of the triangle.,2
0607_s19_qp_42.json,11(a),trigonometry,high,607,s,May/Jun,2019,4,calculator,2,Calculate DC.,3
0607_s19_qp_42.json,11(b),trigonometry,high,607,s,May/Jun,2019,4,calculator,2,Calculate AB.,3
0607_s19_qp_42.json,11(c),mensuration,high,607,s,May/Jun,2019,4,calculator,2,Calculate the total area of the fields.,3
0607_s19_qp_42.json,11(d),trigonometry,high,607,s,May/Jun,2019,4,calculator,2,Calculate the bearing of A from B.,4
0607_s19_qp_42.json,12(a),functions,high,607,s,May/Jun,2019,4,calculator,2,Find g(3).,1
0607_s19_qp_42.json,12(b),functions,high,607,s,May/Jun,2019,4,calculator,2,Find f(h(2)).,2
0607_s19_qp_42.json,12(c),functions,high,607,s,May/Jun,2019,4,calculator,2,Find g(f(x)) in the form ax^2 + bx + c.,3
0607_s19_qp_42.json,12(d),functions,high,607,s,May/Jun,2019,4,calculator,2,"For some functions, p^-1(x) = p(x). Write down which two functions, f(x), g(x), h(x) or j(x), have this property.",2
0607_s19_qp_42.json,12(e),functions,high,607,s,May/Jun,2019,4,calculator,2,Write h(x) - 1/f(x) as a single fraction in its simplest form.,3
0607_s19_qp_42.json,12(f)(i),logarithms,high,607,s,May/Jun,2019,4,calculator,2,Find j(243).,1
0607_s19_qp_42.json,12(f)(ii),logarithms,high,607,s,May/Jun,2019,4,calculator,2,Find x when j(x) = 1.5.,1
0607_s19_qp_42.json,12(f)(iii),logarithms,high,607,s,May/Jun,2019,4,calculator,2,Find j^-1(x).,2
0607_s19_qp_43.json,1(a),mensuration,high,607,s,May/Jun,2019,4,calculator,3,The diagram shows a cuboid. The volume of this cuboid is 52.5 cm^3. Find the value of h.,2
0607_s19_qp_43.json,1(b),mensuration,high,607,s,May/Jun,2019,4,calculator,3,The diagram shows a pyramid. The area of the base is 500 m^2. The height of the pyramid is 27 m. Find the volume of this pyramid.,2
0607_s19_qp_43.json,2(a)(i),statistics,high,607,s,May/Jun,2019,4,calculator,3,Find the mean physics mark.,1
0607_s19_qp_43.json,2(a)(ii),statistics,high,607,s,May/Jun,2019,4,calculator,3,Find the mean chemistry mark.,1
0607_s19_qp_43.json,2(b),statistics,high,607,s,May/Jun,2019,4,calculator,3,Find the equation of the regression line for y in terms of x.,2
0607_s19_qp_43.json,2(c)(i),statistics,high,607,s,May/Jun,2019,4,calculator,3,"Use your regression line to estimate the chemistry mark when the physics mark is 60,",1
0607_s19_qp_43.json,2(c)(ii),statistics,high,607,s,May/Jun,2019,4,calculator,3,Use your regression line to estimate the chemistry mark when the physics mark is 5.,1
0607_s19_qp_43.json,2(d),statistics,high,607,s,May/Jun,2019,4,calculator,3,"Which physics mark, 60 or 5, is likely to give the most reliable chemistry mark? Give a reason for your answer.",1
0607_s19_qp_43.json,3(a)(i),probability,high,607,s,May/Jun,2019,4,calculator,3,"A student is chosen at random from the 120 students. Calculate the probability that the student chosen is a boy from Class 2,",1
0607_s19_qp_43.json,3(a)(ii),probability,high,607,s,May/Jun,2019,4,calculator,3,A student is chosen at random from the 120 students. Calculate the probability that the student chosen is not from Class 3.,1
0607_s19_qp_43.json,3(b),probability,high,607,s,May/Jun,2019,4,calculator,3,A boy is chosen at random. Calculate the probability that he is from Class 4.,2
0607_s19_qp_43.json,3(c),probability,high,607,s,May/Jun,2019,4,calculator,3,Three students from Class 1 are chosen at random. Calculate the probability 3 girls are chosen.,3
0607_s19_qp_43.json,4(a),functions,high,607,s,May/Jun,2019,4,calculator,3,"On the diagram, sketch the graph of y = f(x) where f(x) = 1 / cos x for values of x between -270 and 270.",3
0607_s19_qp_43.json,4(b),functions,high,607,s,May/Jun,2019,4,calculator,3,Write down the range of f(x).,2
0607_s19_qp_43.json,4(c)(i),functions,high,607,s,May/Jun,2019,4,calculator,3,"On the same diagram, sketch the graph of y = g(x) where g(x) = (720 + x) / (2x) for values of x between -270 and 270.",2
0607_s19_qp_43.json,4(c)(ii),functions,high,607,s,May/Jun,2019,4,calculator,3,Find the values of the x co-ordinates of the points of intersection of the two graphs.,3
0607_s19_qp_43.json,4(c)(iii),functions,high,607,s,May/Jun,2019,4,calculator,3,Find the equation of each asymptote of the graph of y = g(x).,2
0607_s19_qp_43.json,5(a),sets and Venn diagrams,high,607,s,May/Jun,2019,4,calculator,3,List the elements of set A.,1
0607_s19_qp_43.json,5(b),sets and Venn diagrams,high,607,s,May/Jun,2019,4,calculator,3,Write all the elements of U in the correct parts of the Venn diagram above.,3
0607_s19_qp_43.json,5(c),sets and Venn diagrams,high,607,s,May/Jun,2019,4,calculator,3,List the elements of (A ∪ B)'.,1
0607_s19_qp_43.json,5(d),sets and Venn diagrams,high,607,s,May/Jun,2019,4,calculator,3,Find n((B ∪ C)' ∩ A).,1
0607_s19_qp_43.json,6(a)(i),transformations,high,607,s,May/Jun,2019,4,calculator,3,"Find the co-ordinates of the image of the point (5, 1) under the transformation P.",1
0607_s19_qp_43.json,6(a)(ii),transformations,high,607,s,May/Jun,2019,4,calculator,3,"Find the co-ordinates of the image of the point (x, y) under the transformation P followed by the transformation Q.",2
0607_s19_qp_43.json,6(a)(iii),transformations,high,607,s,May/Jun,2019,4,calculator,3,Describe fully the single transformation equivalent to P followed by Q.,2
0607_s19_qp_43.json,6(b),transformations,high,607,s,May/Jun,2019,4,calculator,3,Describe fully the single transformation equivalent to R followed by S.,3
0607_s19_qp_43.json,6(c),transformations,high,607,s,May/Jun,2019,4,calculator,3,Describe fully the single transformation equivalent to the inverse of R.,2
0607_s19_qp_43.json,7(a)(i),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,3,Sergio invests $2000 at a rate of 3% per year compound interest. Find the value of his investment at the end of 5 years.,3
0607_s19_qp_43.json,7(a)(ii),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,3,Sergio invests $2000 at a rate of 3% per year compound interest. After how many complete years is the value of his investment greater than $4000?,3
0607_s19_qp_43.json,7(b),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,3,Anna invests $2000 at a rate of 0.24% per month compound interest. Find the value of her investment at the end of 5 years.,3
0607_s19_qp_43.json,7(c),topics in arithmetic,high,607,s,May/Jun,2019,4,calculator,3,Calculate the monthly compound interest rate that is equal to a compound interest rate of 3% per year.,3
0607_s19_qp_43.json,8(a),functions,high,607,s,May/Jun,2019,4,calculator,3,"On the diagram, sketch the graph of y = f(x), where f(x) = |x^2 - 4| for values of x between -3 and 3.",3
0607_s19_qp_43.json,8(b),functions,high,607,s,May/Jun,2019,4,calculator,3,Write down the equation of the line of symmetry of the graph.,1
0607_s19_qp_43.json,8(c),functions,high,607,s,May/Jun,2019,4,calculator,3,Write down the zeroes of f(x).,1
0607_s19_qp_43.json,8(d)(i),functions,high,607,s,May/Jun,2019,4,calculator,3,Find the value of k when y = k meets the curve y = |x^2 - 4| three times.,1
0607_s19_qp_43.json,8(d)(ii),functions,high,607,s,May/Jun,2019,4,calculator,3,Find the range of values of k when y = k meets the curve y = |x^2 - 4| four times.,2
0607_s19_qp_43.json,9(a)(i),solving linear equations,high,607,s,May/Jun,2019,4,calculator,3,Solve the following equation: 135 / x = 5,1
0607_s19_qp_43.json,9(a)(ii),solving linear equations,high,607,s,May/Jun,2019,4,calculator,3,Solve the following equation: 3x + 5 = 7x + 25,2
0607_s19_qp_43.json,9(a)(iii),solving quadratic equations,high,607,s,May/Jun,2019,4,calculator,3,Solve the following equation: 8x^2 = 11 - 2x,4
0607_s19_qp_43.json,9(b)(i),inequalities,high,607,s,May/Jun,2019,4,calculator,3,Solve the following inequality: 6 - 2x >= 10,2
0607_s19_qp_43.json,9(b)(ii),inequalities,high,607,s,May/Jun,2019,4,calculator,3,Solve the following inequality: 1 / (x - 2) > 3,3
0607_s19_qp_43.json,9(c),simultaneous equations,high,607,s,May/Jun,2019,4,calculator,3,"Solve the simultaneous equations. You must show all your working. 3x + 5y = -3, 5x - 2y = 26",4
0607_s19_qp_43.json,9(d),logarithms,high,607,s,May/Jun,2019,4,calculator,3,Solve the equation: log x + 4 log 2 = log 13,3
0607_s19_qp_43.json,10(a),vectors,high,607,s,May/Jun,2019,4,calculator,3,Write AB as a column vector.,1
0607_s19_qp_43.json,10(b),vectors,high,607,s,May/Jun,2019,4,calculator,3,Calculate the length of the line AB.,2
0607_s19_qp_43.json,10(c),vectors,high,607,s,May/Jun,2019,4,calculator,3,"The point C has co-ordinates (10, k). AB = BC and k >= 0. Show that k = 11.",3
0607_s19_qp_43.json,10(d),straight lines,high,607,s,May/Jun,2019,4,calculator,3,Find the equation of the line that is perpendicular to AC that passes through the midpoint of AC. Give your answer in the form y = mx + c.,4
0607_s19_qp_43.json,10(e),vectors,high,607,s,May/Jun,2019,4,calculator,3,"The points A, B, C and D form a rhombus. Find the co-ordinates of D.",3
0607_s19_qp_43.json,11(a),trigonometry,high,607,s,May/Jun,2019,4,calculator,3,"Show that FB = 4.781 m, correct to 3 decimal places.",2
0607_s19_qp_43.json,11(b),trigonometry,high,607,s,May/Jun,2019,4,calculator,3,Calculate angle FCB.,2
0607_s19_qp_43.json,11(c),trigonometry,high,607,s,May/Jun,2019,4,calculator,3,"Angle CDF = 18°. Show that CD = 8.514, correct to 3 decimal places.",3
0607_s19_qp_43.json,11(d),trigonometry,high,607,s,May/Jun,2019,4,calculator,3,Angle ABC = 78°. Find AD.,3
0607_s19_qp_43.json,11(e),trigonometry,high,607,s,May/Jun,2019,4,calculator,3,Find the area of triangle ABD.,2
0607_s19_qp_43.json,12(a)(i),variation and proportion,high,607,s,May/Jun,2019,4,calculator,3,y varies directly as the square root of (x + 1). y = 8 when x = 24. Find the value of y when x = 15.,3
0607_s19_qp_43.json,12(a)(ii),variation and proportion,high,607,s,May/Jun,2019,4,calculator,3,y varies directly as the square root of (x + 1). y = 8 when x = 24. Find the value of x when y = 16.,2
0607_s19_qp_43.json,12(b)(i),sequences,high,607,s,May/Jun,2019,4,calculator,3,"Find the next term in the sequence: 18, 13, 8, 3, -2, ...",1
0607_s19_qp_43.json,12(b)(ii),sequences,high,607,s,May/Jun,2019,4,calculator,3,"Find the next term in the sequence: 3, 6, 11, 18, 27, ...",1
0607_s19_qp_43.json,12(b)(iii),sequences,high,607,s,May/Jun,2019,4,calculator,3,"Find the next term in the sequence: -1000, 100, -10, 1, ...",1
0607_s19_qp_43.json,12(b)(iv),sequences,high,607,s,May/Jun,2019,4,calculator,3,"Find the next term in the sequence: 0, 0, 0, 6, 24, 60, ...",2
0607_s20_qp_21.json,1,mensuration,high,607,s,May/Jun,2020,2,non_calculator,1,A cuboid has a square base of side 10 cm and a volume of 1200 cm^3. Work out the height of the cuboid.,2
0607_s20_qp_21.json,2(a),vectors,high,607,s,May/Jun,2020,2,non_calculator,1,"p = \begin{pmatrix} 3 \\ -1 \end{pmatrix}, q = \begin{pmatrix} 1 \\ -2 \end{pmatrix}. Find p + q.",1
0607_s20_qp_21.json,2(b),vectors,high,607,s,May/Jun,2020,2,non_calculator,1,"A is the point (2, 7). The point A is translated to the point B by the vector p + q. Find the coordinates of B.",2
0607_s20_qp_21.json,3,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,1,Work out \frac{3}{4} \div 2\frac{1}{2}. Give your answer as a fraction in its lowest terms.,3
0607_s20_qp_21.json,4,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,1,A truck of length 10 m passes a gate of length 2 m. The speed of the truck is 8 m/s. Find the time the truck takes to completely pass the gate.,2
0607_s20_qp_21.json,5,mensuration,high,607,s,May/Jun,2020,2,non_calculator,1,Find the volume of a cone with radius 3 cm and perpendicular height 8 cm. Give your answer in terms of \pi.,2
0607_s20_qp_21.json,6,angles,high,607,s,May/Jun,2020,2,non_calculator,1,Work out the value of x.,3
0607_s20_qp_21.json,7(a),exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,1,Simplify \frac{15w^{15}}{3w^3},2
0607_s20_qp_21.json,7(b),exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,1,Simplify (125y^6)^{\frac{2}{3}},2
0607_s20_qp_21.json,8,solving linear equations,high,607,s,May/Jun,2020,2,non_calculator,1,"A = 2\pi rh + 3\pi r^2. Rearrange the formula to write h in terms of \pi, r and A.",2
0607_s20_qp_21.json,9,circle theorems,high,607,s,May/Jun,2020,2,non_calculator,1,"A, B and C are points on a circle. TA is a tangent to the circle at A. CA = CB and angle BAT = 70°. Work out the value of x.",2
0607_s20_qp_21.json,10,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,1,When Jack sells a computer for $264 he makes a profit of 20%. Work out the price Jack paid for the computer.,2
0607_s20_qp_21.json,11,variation and proportion,high,607,s,May/Jun,2020,2,non_calculator,1,"y is inversely proportional to \sqrt{x}. When x = 9, y = 2. Find y in terms of x.",2
0607_s20_qp_21.json,12,logarithms,high,607,s,May/Jun,2020,2,non_calculator,1,3\log y = 2\log x - \log w. Find y in terms of x and w.,3
0607_s20_qp_21.json,13,exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,1,Rationalise the denominator. \frac{9}{\sqrt{7} - 2},2
0607_s20_qp_21.json,14,straight lines,high,607,s,May/Jun,2020,2,non_calculator,1,"In the diagram, the graph passes through the point (4, 2). Write down the equation of the graph.",2
0607_s20_qp_21.json,15,expanding and factorising,high,607,s,May/Jun,2020,2,non_calculator,1,Simplify \frac{3 - a}{3p - 6t - ap + 2at},3
0607_s20_qp_21.json,16,expanding and factorising,high,607,s,May/Jun,2020,2,non_calculator,1,Write as a single fraction in its simplest form. \frac{1}{x - 3} - \frac{2}{x},3
0607_s20_qp_22.json,1,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,From this list write down all the prime numbers. 31 37 39 49 51 53 77 87,2
0607_s20_qp_22.json,2,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,Work out 15% of 600.,2
0607_s20_qp_22.json,3(a),topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,Work out. 0.06 x 0.12,1
0607_s20_qp_22.json,3(b),topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,Work out. 0.2^3,1
0607_s20_qp_22.json,3(c),topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,Work out. 0.4 / 0.08,1
0607_s20_qp_22.json,4,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,2,"A bag contains red balls, blue balls and green balls only. There are twice as many blue balls as green balls. There are twice as many red balls as blue balls. There are 16 blue balls in the bag. Find the total number of balls in the bag.",2
0607_s20_qp_22.json,5,solving linear equations,high,607,s,May/Jun,2020,2,non_calculator,2,Dippi buys 5 burgers and 4 bags of chips for a total cost of $8.10. Burgers cost $1.10 each. Find the cost of one bag of chips.,3
0607_s20_qp_22.json,6,angles,high,607,s,May/Jun,2020,2,non_calculator,2,AB is a straight line. Find the value of x.,2
0607_s20_qp_22.json,7(a),exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,2,"Work out the following, giving each answer in standard form. (4.3 x 10^4) x (3 x 10^-4)",2
0607_s20_qp_22.json,7(b),exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,2,"Work out the following, giving each answer in standard form. (6 x 10^-2) + (3 x 10^-3)",2
0607_s20_qp_22.json,8,simultaneous equations,high,607,s,May/Jun,2020,2,non_calculator,2,"Solve the simultaneous equations. 3x + 2y = -1, 7x - y = 26",3
0607_s20_qp_22.json,9,angles,high,607,s,May/Jun,2020,2,non_calculator,2,The interior angle of a regular polygon is 150°. Find the number of sides of this polygon.,3
0607_s20_qp_22.json,10,solving linear equations,high,607,s,May/Jun,2020,2,non_calculator,2,Rearrange the formula to make x the subject. y(x + 4) = 2,2
0607_s20_qp_22.json,11(a),statistics,high,607,s,May/Jun,2020,2,non_calculator,2,"The pie chart shows the favourite sports of all the students at a school. 180 students chose running as their favourite sport. Work out the total number of students at the school,",1
0607_s20_qp_22.json,11(b),statistics,high,607,s,May/Jun,2020,2,non_calculator,2,The pie chart shows the favourite sports of all the students at a school. 180 students chose running as their favourite sport. Work out the number of students that chose football as their favourite sport.,2
0607_s20_qp_22.json,12,expanding and factorising,high,607,s,May/Jun,2020,2,non_calculator,2,Factorise. 2x^2 - 3x - 5,2
0607_s20_qp_22.json,13,inequalities,high,607,s,May/Jun,2020,2,non_calculator,2,Solve. (x - 4)(x + 3) > 0,2
0607_s20_qp_22.json,14,straight lines,high,607,s,May/Jun,2020,2,non_calculator,2,"A is the point (1, 7) and B is the point (4, 13). Find the equation of the perpendicular bisector of AB in the form y = mx + c.",5
0607_s20_qp_22.json,15,trigonometry,high,607,s,May/Jun,2020,2,non_calculator,2,Find the value of x.,2
0607_s20_qp_23.json,1(a),topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,3,Write 0.047996 correct to 4 decimal places.,1
0607_s20_qp_23.json,1(b),topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,3,Write 60449 correct to 3 significant figures.,1
0607_s20_qp_23.json,2,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,3,Work out 4 1/4 - 1 5/6. Give your answer as a mixed number in its simplest form.,3
0607_s20_qp_23.json,3,exponents and surds,high,607,s,May/Jun,2020,2,non_calculator,3,Simplify. (a^2 * a^5) / a^3,2
0607_s20_qp_23.json,4(a),angles,high,607,s,May/Jun,2020,2,non_calculator,3,Write down the mathematical name of the quadrilateral that has rotational symmetry of order 2 but no lines of symmetry.,1
0607_s20_qp_23.json,4(b),angles,high,607,s,May/Jun,2020,2,non_calculator,3,Write down the mathematical name of the quadrilateral that has exactly one line of symmetry.,1
0607_s20_qp_23.json,5,inequalities,high,607,s,May/Jun,2020,2,non_calculator,3,Solve. 9 - 2x <= 5(x + 6),3
0607_s20_qp_23.json,6(a),probability,high,607,s,May/Jun,2020,2,non_calculator,3,Write down the relative frequency of the spinner landing on 2.,1
0607_s20_qp_23.json,6(b),probability,high,607,s,May/Jun,2020,2,non_calculator,3,Explain why it is reasonable to use your answer to part (a) as the probability of this spinner landing on 2.,1
0607_s20_qp_23.json,6(c),probability,high,607,s,May/Jun,2020,2,non_calculator,3,The spinner is spun 3000 times. Find the expected number of times that the spinner lands on 2.,2
0607_s20_qp_23.json,7,topics in arithmetic,high,607,s,May/Jun,2020,2,non_calculator,3,Divide 96 cm in the ratio 5 : 3.,2
0607_s20_qp_23.json,8,Pythagoras,high,607,s,May/Jun,2020,2,non_calculator,3,"A is the point (-2, 4) and B is the point (7, 1). Find the length of AB giving your answer in its simplest surd form.",4
0607_s20_qp_23.json,9(a),circle theorems,high,607,s,May/Jun,2020,2,non_calculator,3,"Find angle DCB, giving a reason for your answer.",2
0607_s20_qp_23.json,9(b),circle theorems,high,607,s,May/Jun,2020,2,non_calculator,3,Is PBQ a tangent to the circle? Give a reason for your answer.,1
0607_s20_qp_23.json,10,simultaneous equations,high,607,s,May/Jun,2020,2,non_calculator,3,"Solve the simultaneous equations. 2x + 3y = 5, y = 3x + 9",3
0607_s20_qp_23.json,11(a),trigonometry,high,607,s,May/Jun,2020,2,non_calculator,3,Use this information to find sin 110°.,1
0607_s20_qp_23.json,11(b),trigonometry,high,607,s,May/Jun,2020,2,non_calculator,3,Use this information to find tan 320°.,1
0607_s20_qp_23.json,12(a),expanding and factorising,high,607,s,May/Jun,2020,2,non_calculator,3,Factorise completely. 4x^2y - 6xy^2,2
0607_s20_qp_23.json,12(b),expanding and factorising,high,607,s,May/Jun,2020,2,non_calculator,3,Factorise completely. 9x^2 - 1,1
0607_s20_qp_23.json,13(a),logarithms,high,607,s,May/Jun,2020,2,non_calculator,3,Solve. log_x 9 = 2,1
0607_s20_qp_23.json,13(b),logarithms,high,607,s,May/Jun,2020,2,non_calculator,3,Solve. 2 log x - log 4 = log 9,2
0607_s20_qp_23.json,14,variation and proportion,high,607,s,May/Jun,2020,2,non_calculator,3,"y varies inversely as the square root of x. When x = 25, y = 6. Find y in terms of x.",2
0607_s20_qp_23.json,15(a),sets and Venn diagrams,high,607,s,May/Jun,2020,2,non_calculator,3,"On the Venn Diagram, shade the set A ∩ B ∩ C'.",1
0607_s20_qp_23.json,15(b),sets and Venn diagrams,high,607,s,May/Jun,2020,2,non_calculator,3,Use set notation to describe the shaded region.,1
0607_s20_qp_41.json,1(a)(i),transformations,high,607,s,May/Jun,2020,4,calculator,1,Reflect shape T in the y-axis.,1
0607_s20_qp_41.json,1(a)(ii),transformations,high,607,s,May/Jun,2020,4,calculator,1,Translate shape T by the vector \begin{pmatrix} -5 \\ 3 \end{pmatrix}.,2
0607_s20_qp_41.json,1(a)(iii),transformations,high,607,s,May/Jun,2020,4,calculator,1,"Enlarge shape T by scale factor 2, centre (2, 0).",2
0607_s20_qp_41.json,1(b)(i),transformations,high,607,s,May/Jun,2020,4,calculator,1,"Describe fully the single transformation that maps shape T onto shape P,",3
0607_s20_qp_41.json,1(b)(ii),transformations,high,607,s,May/Jun,2020,4,calculator,1,Describe fully the single transformation that maps shape T onto shape Q.,3
0607_s20_qp_41.json,2(a)(i),statistics,high,607,s,May/Jun,2020,4,calculator,1,"These are Tom’s ten homework marks. 8, 7, 10, 8, 9, 5, 8, 10, 6, 8. Find the range,",1
